project,article,granularity,timestamp,access,agent,views
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041300,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041500,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041800,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016041900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042200,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042300,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042500,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042600,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042700,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042800,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016042900,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016043000,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050200,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050300,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050700,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050800,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016050900,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051100,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051200,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051300,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051500,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016051700,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052000,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052100,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052200,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052300,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052400,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052700,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016052800,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016053000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016053100,all-access,all-agents,10
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016060200,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016060300,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016060400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2016060600,all-access,all-agents,2
